Raman shift [cm-1],Al 1x10-2 M,,,,,,AuAgBC 1x10-15 M,,,,,
,S1,S2,S3,Mean,SD,CV,S1,S2,S3,Mean,SD,CV
1579.95808,255.96179,504.21561,406.29568,388.82436,102.0993799,26.25848336,1187.75766,106.11641,1805.97954,1033.284537,702.5098455,67.98803433
1580.87402,267.76109,489.80186,410.86279,389.47525,91.90065703,23.59601978,1334.58372,112.85244,1927.53932,1124.991827,755.5213165,67.15793827
1581.7898,271.05726,469.97624,411.31133,384.11494,83.45426986,21.72637957,1471.03498,113.31724,2055.46422,1213.272147,813.5580216,67.05486677
1582.70542,265.41581,447.59236,388.58357,367.19725,75.89512484,20.66876177,1604.21317,111.26509,2184.71714,1300.065133,873.3767313,67.17945962
1583.62089,251.3342,426.42439,370.73921,349.49927,73.04106175,20.89877377,1744.96272,115.75126,2308.62169,1389.778557,929.7981943,66.9026148
1584.5362,230.11573,407.0541,353.855,330.34161,74.12357397,22.43846119,1852.86856,127.06779,2419.79831,1466.57822,975.0447783,66.4843351
1585.45136,203.6154,387.31155,309.6178,300.18158,75.28988653,25.08144788,1951.84509,136.25329,2511.18371,1533.09403,1013.767877,66.12561638
1586.36636,174.04433,366.54237,248.30699,262.96456,79.26750992,30.14379957,2034.4405,138.78541,2576.72883,1583.318247,1045.155649,66.01045943
1587.2812,143.9813,345.0294,220.59495,236.53522,82.84786742,35.02559468,2074.53109,139.28617,2611.46768,1608.428313,1061.715343,66.009491
1588.19589,116.56988,320.5719,188.49906,208.54695,84.48133664,40.50950476,2090.43323,140.12664,2611.30937,1613.956413,1063.628581,65.90193965
1589.11042,95.68832,291.02849,155.23451,180.65044,81.74726347,45.2516271,2080.91708,141.08682,2573.22855,1598.410817,1049.900811,65.68404067
1590.02479,85.82644,261.51711,149.05516,165.46624,72.65808264,43.91112208,2025.9181,143.24469,2495.97635,1555.04638,1016.571591,65.372429
1590.93901,91.54692,248.0002,161.44383,166.99698,63.99237111,38.31947806,1934.53942,140.83769,2380.71453,1485.36388,968.0155177,65.17026102
1591.85307,116.64635,269.31063,231.74995,205.90231,64.94957514,31.54387882,1822.22113,129.81588,2230.99322,1394.34341,909.5955369,65.2346854
1592.76697,163.30698,329.59315,368.02626,286.97546,88.84329393,30.95849866,1674.19282,121.38591,2052.19705,1282.591927,835.4724649,65.1393828
1593.68072,231.52581,412.85852,529.57107,391.31847,122.6260567,31.33663911,1496.78885,122.11664,1851.03538,1156.646957,745.6819622,64.46927975
1594.59431,318.94857,501.90565,661.45335,494.10252,139.9358131,28.32121016,1309.16036,120.71125,1635.18729,1021.6863,650.8406975,63.70259614
1595.50775,421.07558,595.96538,818.23962,611.76019,162.5257431,26.56690412,1117.08075,109.54501,1412.66414,879.7633,557.8348297,63.4073767
1596.42103,531.74016,701.97334,995.50211,743.07187,191.5473892,25.77777425,927.68798,93.93299,1190.8784,737.49979,467.5831255,63.40111981
1597.33415,643.75719,815.04742,1150.60517,869.80326,210.5110769,24.20214852,741.24155,81.0621,976.09234,599.46533,378.8976599,63.20593385
1598.24712,749.65184,916.54955,1279.74288,981.98142,221.2993827,22.53600509,569.27157,73.17854,773.65228,472.03413,294.1169891,62.30841594
1599.15993,842.39829,990.11629,1384.13866,1072.21775,228.6571582,21.32562702,417.67728,65.90559,588.57508,357.3859833,217.5961539,60.8854751
1600.07259,916.10888,1033.47831,1437.68596,1129.09105,223.4084595,19.78657607,284.89199,56.86614,425.64198,255.8000367,151.9510038,59.40226038
1600.98509,966.58604,1052.92568,1465.95421,1161.82198,217.9234497,18.75704311,174.12354,50.89269,288.60185,171.2060267,97.06628354,56.6955997
1601.89743,991.62248,1051.17134,1471.28125,1171.35836,213.4663489,18.22382937,91.95134,48.47676,179.05156,106.49322,54.28962027,50.97941472
1602.80962,990.99279,1026.43561,1418.41173,1145.28004,193.6745329,16.91067042,36.86289,43.88169,96.03275,58.92577667,26.39458898,44.79294202
1603.72165,966.18614,981.19263,1341.52432,1096.30103,173.5072432,15.82660587,-9.39284,35.38704,36.66295,20.88571667,21.41650815,102.541409
1604.63353,919.97426,923.36958,1217.10062,1020.14815,139.2733227,13.6522644,-31.14077,28.56884,-2.87406,-1.81533,24.38783937,-1343.438348
1605.54525,855.90818,856.66324,1086.63744,933.06962,108.5892844,11.63785446,-38.41244,30.97128,-26.64312,-11.36142667,30.31691237,-266.8407169
1606.45682,777.85962,775.37404,960.42666,837.88677,86.65472634,10.34205688,-46.70467,38.27076,-38.60023,-15.67804667,38.29078037,-244.2318306
1607.36823,689.72828,673.14662,791.28172,718.05221,52.22170098,7.272688566,-34.79508,37.40172,-42.32169,-13.23835,35.93953238,-271.4804517
1608.27948,595.37827,554.7768,627.65693,592.604,29.81778851,5.031654952,-26.0427,32.69666,-40.75405,-11.36669667,31.73106265,-279.1581722
1609.19058,498.7549,434.90137,485.53671,473.06433,27.51955163,5.817295849,-19.15014,41.00405,-36.01881,-4.721633333,33.05819711,-700.1432508
1610.10152,404.00192,326.65076,322.88762,351.1801,37.38224897,10.6447515,0.10633,62.112,-29.21866,10.99989,38.07295279,346.1212138
1611.01231,315.37144,236.1604,180.96735,244.1664,55.1615013,22.59176582,5.68027,83.30096,-20.30626,22.89165667,44.01354248,192.2689263
1611.92294,236.86572,166.59731,81.55899,161.67401,63.49920883,39.27607711,1.0996,100.74684,-8.4391,31.13578,49.37625242,158.5836373
1612.83342,171.74658,122.47158,16.42814,103.54877,64.80488201,62.58392255,3.83899,118.15303,6.93922,42.97708,53.17248944,123.7228994
1613.74374,122.11512,105.87126,-5.89199,74.03146,56.90216482,76.86214053,12.01941,137.74698,24.96897,58.24512,56.46433732,96.94260621
1614.6539,88.67683,109.02743,-1.63361,65.35688,48.0924899,73.58443351,18.39613,160.37346,43.34964,74.03974333,61.89131544,83.59201782
1615.56391,70.68699,117.61617,-25.98521,54.10598,59.78593157,110.4978259,22.2736,185.23596,59.70031,89.06995667,69.69512084,78.24761956
1616.47377,66.04667,122.92405,-65.31629,41.21814,78.82870967,191.2476149,26.21283,207.76957,73.15431,102.3789033,76.9470385,75.15907672
1617.38347,71.55957,125.44065,-43.62175,51.12616,70.51556357,137.9246233,29.77015,223.42446,84.78644,112.66035,81.47888925,72.32259552
1618.29301,83.35699,128.44014,-31.03845,60.25289,67.12527904,111.4059077,34.4032,233.53378,96.66992,121.5356333,83.17441412,68.43623705
1619.2024,97.44787,133.21735,-16.19886,71.48879,63.70089721,89.10613428,36.64529,245.06461,110.44442,130.7181067,86.28603601,66.00924555
1620.11163,110.3092,138.64672,-8.44799,80.16931,63.72086605,79.482867,39.18412,262.03791,126.34185,142.5212933,91.69617847,64.3385815
1621.02071,119.40973,141.68106,12.51198,91.20092,56.37946072,61.81896051,45.07137,279.69225,143.20573,155.9897833,96.20919342,61.67659917
1621.92964,123.54827,138.86618,31.11107,97.84184,47.5983637,48.64827123,49.03149,291.66919,159.45903,166.7199033,99.18939317,59.49463213
1622.83841,122.90588,129.86404,17.00262,89.92418,51.6415171,57.42784321,49.09806,297.01437,174.26959,173.4606733,101.213026,58.34926388
1623.74702,118.77855,119.05124,10.67174,82.83384,51.02643405,61.60095204,44.88103,296.99097,187.84051,176.5708367,103.2314862,58.46462992
1624.65548,113.06185,110.80302,38.6585,87.50779,34.55397158,39.48673779,40.36998,289.72212,200.48568,176.85926,103.1593532,58.32849984
1625.56378,107.64553,103.54802,48.13667,86.44341,27.13855747,31.39459384,35.76954,272.49951,211.46623,173.2450933,100.3524161,57.92511304
1626.47193,103.89749,90.75209,52.24942,82.29967,21.91595125,26.62945216,39.0337,250.61966,218.91533,169.5228967,93.17318631,54.96200699
1627.37992,102.3735,68.05538,57.30267,75.91052,19.22016837,25.31950561,42.10339,231.66303,221.05694,164.94112,86.96724755,52.72623804
1628.28776,102.79642,39.36947,81.30926,74.49172,26.33886443,35.35811018,37.98691,212.2661,217.65026,155.9677567,83.45400901,53.50721892
1629.19545,104.24952,15.84397,92.65008,70.91452,39.22763597,55.3167898,38.22335,190.10619,210.45113,146.2602233,76.84379674,52.53909435
1630.10297,105.49167,7.23634,83.62835,65.45212,42.12132454,64.35440829,32.4918,173.67672,202.38717,136.18523,74.25325157,54.52371859
1631.01035,105.30655,13.65878,92.94337,70.63623,40.60406134,57.48333588,35.00552,162.65269,196.16773,131.2753133,69.43447418,52.89225554
1631.91757,102.79279,27.9488,92.59128,74.44429,33.14001252,44.51652708,39.36021,145.47566,193.27825,126.03804,64.32239922,51.03411575
1632.82463,97.53968,44.84189,96.5152,79.63226,24.60405928,30.89710034,29.32724,121.72076,193.61396,114.88732,67.2436045,58.53004883
1633.73154,89.71371,62.38947,105.69243,85.93187,17.8794728,20.80656781,29.40238,101.90861,195.43345,108.9148133,67.96270651,62.39987421
1634.6383,80.08805,77.26865,130.94221,96.09964,24.66429189,25.66533224,30.3152,89.81527,195.72369,105.28472,68.40794327,64.97423678
1635.5449,69.94696,86.6678,104.07329,86.89602,13.93295044,16.03404902,35.44656,79.73463,191.38406,102.1884167,65.61125604,64.20615778
1636.45135,60.77599,92.14563,107.21464,86.71209,19.34389823,22.30819051,40.94721,67.61633,180.84155,96.46836333,60.64616757,62.86637969
1637.35764,53.78625,96.23514,101.83397,83.95179,21.45237246,25.55320435,30.19825,55.32438,164.98545,83.50269333,58.5229888,70.08515111
1638.26377,49.49042,97.9929,86.79107,78.09146,20.73459281,26.55167775,27.78864,42.18795,146.67204,72.21621,52.9753905,73.35664735
1639.16976,47.57299,94.73258,104.50572,82.27043,24.85709588,30.21388837,29.28218,25.59706,129.12909,61.33611,47.96047769,78.19289109
1640.07559,47.13395,87.17943,101.74674,78.68671,23.09017064,29.34443521,26.84369,12.28096,114.44811,51.19092,45.12296046,88.14641437
1640.98126,47.16024,81.08231,100.67136,76.30464,22.10549875,28.97005838,22.15749,11.0031,103.09591,45.41883333,41.03729185,90.35302944
1641.88678,46.97403,80.96508,96.48251,74.80721,20.6754597,27.63832484,25.44643,16.55562,94.35566,45.45257,34.76967821,76.49661661
1642.79214,46.4784,82.62749,101.33115,76.81235,22.76793014,29.64097589,37.47487,17.04261,87.13288,47.21678667,29.43173109,62.3331937
1643.69736,46.14788,77.32909,94.31789,72.59829,19.94781259,27.47697307,32.55692,8.5916,80.63732,40.59528,29.95672285,73.79361062
1644.60241,46.7945,64.51969,63.12138,58.14519,8.046425307,13.83850548,32.591,-3.41762,74.4907,34.55469333,31.83623355,92.13287828
1645.50731,49.19729,53.44356,61.92626,54.8557,5.291646304,9.646483964,41.64673,-9.75898,68.23943,33.37572667,32.37535187,97.00268758
1646.41206,53.7401,50.40319,62.66863,55.60397,5.177887114,9.312081699,42.30029,-8.09989,61.05028,31.75022667,29.19947922,91.96620713
1647.31666,60.22183,51.4039,47.21096,52.94556,5.422375182,10.24141624,49.01658,-4.73008,52.34015,32.20888333,26.15500957,81.20433515
1648.2211,67.92995,48.27095,40.41899,52.20663,11.57095251,22.16376063,59.94226,-2.15154,42.98759,33.59277,26.20568617,78.00989967
1649.12538,75.92337,38.02011,37.80243,50.58197,17.91929615,35.42625198,64.48304,-0.53039,35.92868,33.29377667,26.6069359,79.91564359
1650.02951,83.3613,27.12481,57.43779,55.97463,22.98175106,41.05744166,70.26992,-2.51576,35.27929,34.34448333,29.72198065,86.54077094
1650.93349,89.72176,27.05131,74.58498,63.78602,26.70030627,41.85918211,80.08891,-3.84595,44.23243,40.15846333,34.38713988,85.62862478
1651.83731,94.8469,43.87403,97.7222,78.81438,24.73442549,31.38313781,83.41482,1.23264,62.97149,49.20631667,34.93410631,70.99516621
1652.74098,98.8463,73.81268,182.40611,118.35503,46.42970435,39.22917712,90.18744,7.34297,88.04138,61.85726333,38.55738171,62.33282825
1653.6445,101.93847,108.25032,229.95813,146.71564,58.91770514,40.15775356,98.88261,9.34283,113.77336,73.9996,46.12162934,62.32686303
1654.54786,104.33051,137.73202,256.13072,166.06442,65.12996988,39.21970153,97.09062,10.15065,134.93091,80.72406,52.23936278,64.71349779
1655.45107,106.20972,153.6928,292.87446,184.25899,79.21132251,42.98912227,95.08251,9.93449,148.88921,84.63540333,57.20699305,67.59227321
1656.35412,107.826,156.77048,305.64495,190.08048,84.12392111,44.25700162,97.08887,8.04562,156.11744,87.08397667,60.86262886,69.88958381
1657.25702,109.54723,161.31254,319.707,196.85559,89.4026977,45.41537159,99.17714,7.42641,158.97762,88.52705667,62.32715042,70.40463421
1658.15977,111.81728,180.0376,370.66007,220.83832,109.5397077,49.60176644,93.91809,4.72914,159.85274,86.16665667,63.56569493,73.77064098
1659.06236,115.0616,207.24984,421.64596,247.9858,128.4343056,51.7909919,84.55196,-4.91663,159.85065,79.82866,67.34882484,84.36672349
1659.9648,119.62018,226.53689,438.33648,261.49785,132.4429978,50.64783433,82.21095,-15.67349,158.69366,75.07704,71.36360068,95.05382829
1660.86709,125.73398,230.7775,478.47535,278.32894,147.8793953,53.13116032,82.93055,-17.7336,155.51919,73.57204667,71.03904325,96.55711166
1661.76922,133.55856,228.26277,474.66979,278.83037,143.7753565,51.56373621,76.87582,-7.55293,149.79972,73.04087,64.2961598,88.0276478
1662.6712,143.15304,230.58977,468.28955,280.67745,137.3802983,48.94596923,70.8176,8.813,141.59357,73.74139,54.24685154,73.56364118
1663.57302,154.40067,236.77288,486.76142,292.64499,141.3204079,48.29073203,73.47514,21.9491,131.02639,75.48354333,44.55325698,59.02380176
1664.4747,166.88206,234.00445,479.43951,293.44201,134.3444757,45.78229128,66.77605,30.53873,117.7833,71.69936,35.78717633,49.91282535
1665.37621,179.80236,216.70101,444.25075,280.25137,116.9393696,41.72660053,58.29807,37.3607,101.29393,65.6509,26.61343716,40.53781009
1666.27758,192.07421,195.81854,420.08485,269.32587,106.6136586,39.5853761,63.15773,42.88241,81.45408,62.49807333,15.75372531,25.20673754
1667.17879,202.5552,183.63019,369.5035,251.8963,83.51897871,33.15609587,59.16339,50.23291,59.37048,56.25559333,4.259519337,7.57172591
1668.07985,210.33475,178.49477,341.31389,243.38114,70.45832912,28.94979008,46.3683,62.78178,37.68225,48.94411,10.40745564,21.26395933
1668.98075,214.95178,171.06621,308.64282,231.5536,57.37912691,24.78006255,37.39185,78.50922,20.12893,45.34333333,24.48787633,54.00546128
1669.8815,216.47769,159.58119,289.97632,222.01173,53.37722179,24.04252324,33.68085,92.31444,10.43325,45.47618,34.45266972,75.75981474
1670.7821,215.45572,153.25955,287.50242,218.73923,54.85358156,25.07715765,29.61802,100.61089,10.96738,47.06543,38.6203643,82.0567544
1671.68254,212.72363,160.46669,287.42231,220.20421,52.09863511,23.65923663,22.44743,107.55544,21.69256,50.56514333,40.29940358,79.69799138
1672.58283,209.15913,177.31424,306.61733,231.03023,55.00655198,23.80924435,19.36063,120.50601,39.79227,59.88630333,43.66863562,72.91923727
1673.48297,205.41009,192.51739,307.40417,235.11055,51.38956475,21.85761751,13.80947,135.91323,60.36198,70.02822667,50.31506928,71.84969786
1674.38296,201.71834,200.42403,330.83315,244.32517,61.17265909,25.03739549,13.58647,145.0326,78.1449,78.92132333,53.66546623,67.99869029
1675.28279,197.93271,202.98376,280.76542,227.2273,37.91328935,16.68518235,16.88951,147.06279,89.61775,84.52335,53.26496904,63.01805245
1676.18247,193.69516,201.9617,252.47628,216.04438,25.98135773,12.02593547,5.34362,142.90203,94.23235,80.826,56.95247554,70.4630633
1677.08199,188.6799,195.994,235.66734,206.78041,20.64323802,9.983169111,6.26046,133.21081,94.01142,77.82756333,53.07564259,68.19645934
1677.98136,182.76346,185.37409,205.91565,191.35107,10.35371634,5.410848415,18.48049,124.17189,91.97616,78.20951333,44.23278142,56.55677876
1678.88058,176.07628,175.63094,190.21659,180.64127,6.773214242,3.749538653,15.96714,115.06655,90.70092,73.91153667,42.1630629,57.04530687
1679.77965,168.95448,173.4388,163.12454,168.50594,4.222706947,2.505969194,21.93033,97.49044,91.68562,70.36879667,34.33305282,48.79016616
1680.67856,161.82521,179.9223,160.20764,167.31838,8.936746973,5.341162742,24.45869,79.24489,95.32425,66.34261,30.33516684,45.72501268
1681.57732,155.05626,190.40706,158.26392,167.90908,15.96228051,9.506502276,16.90682,77.31654,101.12055,65.11463667,35.44623077,54.43665601
1682.47593,148.82528,199.90429,180.27772,176.33576,21.03838686,11.93086805,26.91526,88.999,108.03995,74.65140333,34.63807134,46.39975914
1683.37439,143.07803,207.65067,177.84126,176.18999,26.38751582,14.9767395,31.13088,97.8956,114.91842,81.31496667,36.15960929,44.46857789
1684.27269,137.59498,216.52587,180.63702,178.25262,32.2674796,18.10210677,30.53688,96.2184,120.71315,82.48947667,38.07275859,46.15468557
1685.17084,132.11527,227.24866,202.43999,187.26797,40.29253893,21.51597998,35.37399,87.45399,124.45444,82.42747333,36.5402157,44.33014167
1686.06884,126.44903,234.6358,208.43022,189.83835,46.08208273,24.27438014,32.29376,77.17547,125.1722,78.21381,37.92457222,48.48833245
1686.96668,120.53106,232.14284,199.86273,184.17888,46.89552075,25.46194263,38.34713,67.87381,122.25493,76.15862333,34.75253779,45.63178307
1687.86437,114.38516,219.09012,202.74986,178.74171,45.99330018,25.73171096,46.74941,60.70223,116.18826,74.54663333,29.99098865,40.23117786
1688.76191,108.00792,203.18857,184.86561,165.35403,41.23400903,24.93680319,47.63845,56.16098,108.96003,70.91982,27.12258053,38.24400644
1689.6593,101.25904,195.99596,177.96607,158.40702,41.07463315,25.92980611,49.46548,52.81156,103.43894,68.57199333,24.69246903,36.00955409
1690.55653,93.87605,202.45516,187.78021,161.37047,48.10032173,29.80738776,47.34086,49.20587,101.9388,66.16184333,25.30958365,38.25404852
1691.45361,85.65095,215.48429,209.95846,170.36457,59.94403688,35.18574131,44.2843,45.83946,105.06931,65.06435667,28.29489764,43.48755462
1692.35054,76.66723,224.43123,206.15526,169.08457,65.77348393,38.89975527,40.48947,45.39085,111.65082,65.84371333,32.45226389,49.28680697
1693.24732,67.40292,225.91627,197.06647,163.46189,68.93751542,42.17344815,35.72008,49.79215,119.39055,68.30092667,36.57975759,53.55675153
1694.14394,58.56808,223.61908,209.4657,163.88429,74.69362794,45.57705192,34.74966,54.56583,125.70936,71.67495,39.05515968,54.4892737
1695.04041,50.77933,221.31364,197.7091,156.60069,75.44496339,48.17664813,32.43606,53.53645,128.57968,71.51739667,41.25841126,57.69003512
1695.93673,44.32725,219.0343,192.21852,151.86002,76.82119725,50.58684784,26.53079,47.71204,127.32304,67.18862333,43.39179945,64.58206359
1696.8329,39.17422,214.47924,165.66051,139.77132,73.87218691,52.85217805,21.15935,39.49554,122.96783,61.20757333,44.30801992,72.38976732
1697.72891,35.08398,205.21025,147.92561,129.40661,70.67744508,54.61656486,15.70551,30.18955,117.82772,54.57426,45.11612428,82.66923689
